app_id,app_name,review_text,rating,thumbs_up,review_date,reply_text,reply_date,source,clean_text,category,prediction_confidence,needs_human_review,sentiment_score,sentiment,dedupe_method,duplicate_group,duplicate_count,priority_score,priority
com.facebook.lite,facebook,❤️❤️❤️❤️❤️❤️,5,0,2026-07-26 12:39:06,,,play_store,❤️❤️❤️❤️❤️❤️,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,916,1,3.52,Low
com.facebook.lite,facebook,i enjoy,5,0,2026-07-26 12:28:49,,,play_store,i enjoy,Praise,0.50231236,True,0,Neutral,tfidf_fallback,917,2,1.324,Low
com.facebook.lite,facebook,🧠,5,0,2026-07-26 12:26:11,,,play_store,🧠,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,918,1,3.52,Low
com.facebook.lite,facebook,Amazing,5,0,2026-07-26 12:19:01,,,play_store,amazing,Praise,0.8699503,True,1,Positive,tfidf_fallback,174,28,3.025,Low
com.facebook.lite,facebook,johnsel surbano Sana ako naman tulungan mo Salamat idol ko,5,0,2026-07-26 12:17:14,,,play_store,johnsel surbano sana ako naman tulungan mo salamat idol ko,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,919,1,3.52,Low
com.facebook.lite,facebook,comfy and reliable trustworthy,5,0,2026-07-26 12:16:24,,,play_store,comfy and reliable trustworthy,Praise,0.59915483,True,0,Neutral,tfidf_fallback,920,1,1.02,Low
com.facebook.lite,facebook,Block with no reason,1,0,2026-07-26 12:15:34,,,play_store,block with no reason,Praise,0.4770142,True,0,Neutral,tfidf_fallback,921,1,4.02,Medium
com.facebook.lite,facebook,💗💗💗💗,1,0,2026-07-26 12:14:31,,,play_store,💗💗💗💗,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,922,1,6.52,High
com.facebook.lite,facebook,good service and I could be in contact with each and everyone,5,0,2026-07-26 12:12:33,,,play_store,good service and i could be in contact with each and everyone,Praise,0.7675108,True,1,Positive,tfidf_fallback,923,1,1.02,Low
com.facebook.lite,facebook,"Please my account have be suspended, try and fix it and bring back our account please",2,1,2026-07-26 12:10:55,,,play_store,"please my account have be suspended, try and fix it and bring back our account please",Complaint,0.8906463,True,0,Neutral,tfidf_fallback,924,1,6.116,Medium
com.facebook.lite,facebook,don't suspend those accounts,5,0,2026-07-26 12:09:38,,,play_store,don't suspend those accounts,Complaint,0.69900554,True,0,Neutral,tfidf_fallback,926,1,3.52,Low
com.facebook.lite,facebook,👍,5,0,2026-07-26 12:08:02,,,play_store,👍,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,927,1,3.52,Low
com.facebook.lite,facebook,amizing app for facebik,5,0,2026-07-26 12:07:05,,,play_store,amizing app for facebik,Praise,0.50723785,True,0,Neutral,tfidf_fallback,928,1,1.02,Low
com.facebook.lite,facebook,😍😍😍,5,1,2026-07-26 12:06:04,,,play_store,😍😍😍,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,929,1,3.866,Low
com.facebook.lite,facebook,Upgrade,5,0,2026-07-26 12:02:27,,,play_store,upgrade,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,930,1,3.52,Low
com.facebook.lite,facebook,👌👌,5,0,2026-07-26 11:57:34,,,play_store,👌👌,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,931,1,3.52,Low
com.facebook.lite,facebook,noice,5,1,2026-07-26 11:45:07,,,play_store,noice,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,933,1,3.866,Low
com.facebook.lite,facebook,suspending accounts without prior checking,1,0,2026-07-26 11:38:55,,,play_store,suspending accounts without prior checking,Complaint,0.5403082,True,0,Neutral,tfidf_fallback,935,1,6.52,High
com.facebook.lite,facebook,Fast and responsive,5,0,2026-07-26 11:36:28,,,play_store,fast and responsive,Praise,0.49518737,True,0,Neutral,tfidf_fallback,936,1,1.02,Low
com.facebook.lite,facebook,"quick and easy,fast 💪🏿",5,0,2026-07-26 11:33:30,,,play_store,"quick and easy,fast 💪🏿",Praise,0.51235414,True,1,Positive,tfidf_fallback,937,1,1.02,Low
com.facebook.lite,facebook,it helps me to see my friends and family,5,0,2026-07-26 11:28:59,,,play_store,it helps me to see my friends and family,Complaint,0.8158331,True,0,Neutral,tfidf_fallback,938,1,3.52,Low
com.facebook.lite,facebook,HAPPY ❤SRAN,5,0,2026-07-26 11:28:06,,,play_store,happy ❤sran,Praise,0.68591714,True,0,Neutral,tfidf_fallback,939,1,1.02,Low
com.facebook.lite,facebook,Hopefully. Better,2,0,2026-07-26 11:23:10,,,play_store,hopefully. better,Complaint,0.3846769,True,0,Neutral,tfidf_fallback,940,1,5.77,Medium
com.facebook.lite,facebook,komyo,5,0,2026-07-26 11:07:13,,,play_store,komyo,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,944,1,3.52,Low
com.facebook.lite,facebook,ok,5,0,2026-07-26 10:57:52,,,play_store,ok,Praise,0.54720646,True,0,Neutral,tfidf_fallback,111,64,3.631,Low
com.facebook.lite,facebook,I can't download videos,4,0,2026-07-26 10:48:08,,,play_store,i can't download videos,Feature Request,0.7277928,True,0,Neutral,tfidf_fallback,947,1,3.27,Low
com.facebook.lite,facebook,I cannot open my messages,1,0,2026-07-26 10:45:21,,,play_store,i cannot open my messages,Bug,0.5187068,True,0,Neutral,tfidf_fallback,948,1,7.52,High
com.facebook.lite,facebook,Slwelà impumelelo,5,0,2026-07-26 10:44:15,,,play_store,slwelà impumelelo,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,949,1,3.52,Low
com.facebook.lite,facebook,awesome,4,0,2026-07-26 10:40:34,,,play_store,awesome,Praise,0.9367801,True,0,Neutral,tfidf_fallback,15,41,4.053,Medium
com.facebook.lite,facebook,GOD IS THE GREATEST 💚🙏🏾,5,0,2026-07-26 10:38:18,,,play_store,god is the greatest 💚🙏🏾,Complaint,0.5208278,True,0,Neutral,tfidf_fallback,951,1,3.52,Low
com.facebook.lite,facebook,facebook app is very important in my phone because it works well,5,0,2026-07-26 10:28:36,,,play_store,facebook app is very important in my phone because it works well,Complaint,0.45785677,True,0,Neutral,tfidf_fallback,952,1,3.52,Low
com.facebook.lite,facebook,it works according to your wish,5,0,2026-07-26 10:24:03,,,play_store,it works according to your wish,Complaint,0.5046213,True,0,Neutral,tfidf_fallback,953,1,3.52,Low
com.facebook.lite,facebook,😍😍😍,5,0,2026-07-26 10:21:43,,,play_store,😍😍😍,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,954,1,3.52,Low
com.facebook.lite,facebook,yawa ka among mga account na suspended agi ana imong bugok nga ai,1,0,2026-07-26 10:18:17,,,play_store,yawa ka among mga account na suspended agi ana imong bugok nga ai,Complaint,0.8776482,True,0,Neutral,tfidf_fallback,955,1,6.52,High
com.facebook.lite,facebook,huh,5,0,2026-07-26 10:11:02,,,play_store,huh,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,956,1,3.52,Low
com.facebook.lite,facebook,great,5,0,2026-07-26 10:09:23,,,play_store,great,Praise,0.94572586,True,1,Positive,tfidf_fallback,90,68,3.676,Low
com.facebook.lite,facebook,⭐⭐⭐⭐⭐,5,0,2026-07-26 10:08:45,,,play_store,⭐⭐⭐⭐⭐,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,957,1,3.52,Low
com.facebook.lite,facebook,gods,5,0,2026-07-26 10:00:31,,,play_store,gods,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,960,1,3.52,Low
com.facebook.lite,facebook,👍,5,0,2026-07-26 09:58:17,,,play_store,👍,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,961,1,3.52,Low
com.facebook.lite,facebook,ohhhhhh,1,0,2026-07-26 09:57:56,,,play_store,ohhhhhh,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,962,1,6.52,High
com.facebook.lite,facebook,Subscribe,5,0,2026-07-26 09:45:47,,,play_store,subscribe,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,963,1,3.52,Low
com.facebook.lite,facebook,I want to update app but doesn't allow me,1,0,2026-07-26 09:44:29,,,play_store,i want to update app but doesn't allow me,Complaint,0.8619477,True,0,Neutral,tfidf_fallback,964,1,6.52,High
com.facebook.lite,facebook,like you,5,0,2026-07-26 09:40:19,,,play_store,like you,Praise,0.7394459,True,0,Neutral,tfidf_fallback,965,1,1.02,Low
com.facebook.lite,facebook,মেসেঞ্জার,5,0,2026-07-26 09:36:38,,,play_store,মেসেঞ্জার,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,966,1,3.52,Low
com.facebook.lite,facebook,Fantastic and brilliant,5,0,2026-07-26 09:34:29,,,play_store,fantastic and brilliant,Praise,0.5789052,True,0,Neutral,tfidf_fallback,968,1,1.02,Low
com.facebook.lite,facebook,"main account was permanently disabled so I'm giving u a 1star, that's where I store everything.",1,0,2026-07-26 09:18:47,,,play_store,"main account was permanently disabled so i'm giving u a 1star, that's where i store everything.",Complaint,0.6868328,True,0,Neutral,tfidf_fallback,970,1,6.52,High
com.facebook.lite,facebook,Exellent,5,0,2026-07-26 09:08:59,,,play_store,exellent,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,971,2,3.824,Low
com.facebook.lite,facebook,🥰😍,5,0,2026-07-26 09:08:02,,,play_store,🥰😍,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,972,1,3.52,Low
com.facebook.lite,facebook,Manage of account,1,0,2026-07-26 08:53:04,,,play_store,manage of account,Complaint,0.57271916,True,0,Neutral,tfidf_fallback,973,1,6.52,High
com.facebook.lite,facebook,Tagal ma download,2,0,2026-07-26 08:32:03,,,play_store,tagal ma download,Complaint,0.4569194,True,0,Neutral,tfidf_fallback,974,1,5.77,Medium
com.facebook.lite,facebook,Just so so,3,0,2026-07-26 08:25:02,,,play_store,just so so,Praise,0.74988353,True,0,Neutral,tfidf_fallback,975,1,2.52,Low
com.facebook.lite,facebook,meye ray block kore sudhu,1,0,2026-07-26 08:18:18,,,play_store,meye ray block kore sudhu,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,976,1,6.52,High
com.facebook.lite,facebook,"Accounts are always suspended, right? lazy always suspended 1 star",1,0,2026-07-26 08:17:47,,,play_store,"accounts are always suspended, right? lazy always suspended 1 star",Complaint,0.5495562,True,0,Neutral,tfidf_fallback,977,1,6.52,High
com.facebook.lite,facebook,it's all guds app 4 fb,5,0,2026-07-26 08:11:26,,,play_store,it's all guds app 4 fb,Praise,0.75573754,True,0,Neutral,tfidf_fallback,978,1,1.02,Low
com.facebook.lite,facebook,bht bdhiya,5,1,2026-07-26 08:00:47,,,play_store,bht bdhiya,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,982,1,3.866,Low
com.facebook.lite,facebook,ok,1,1,2026-07-26 07:55:16,,,play_store,ok,Praise,0.54720646,True,0,Neutral,tfidf_fallback,111,64,6.977,High
com.facebook.lite,facebook,we are okay with Facebook more especially if there were unlimited of basic mode,4,0,2026-07-26 07:54:47,,,play_store,we are okay with facebook more especially if there were unlimited of basic mode,Feature Request,0.9072423,True,0,Neutral,tfidf_fallback,984,1,3.27,Low
com.facebook.lite,facebook,ayaw gumana at nag baback.,1,1,2026-07-26 07:53:18,,,play_store,ayaw gumana at nag baback.,Complaint,0.60750645,True,0,Neutral,tfidf_fallback,985,1,6.866,High
com.facebook.lite,facebook,Yes please,5,0,2026-07-26 07:48:17,,,play_store,yes please,Complaint,0.6800817,True,0,Neutral,tfidf_fallback,986,1,3.52,Low
com.facebook.lite,facebook,love and like every message reply that com in the inbox,5,0,2026-07-26 07:36:23,,,play_store,love and like every message reply that com in the inbox,Praise,0.7185521,True,1,Positive,tfidf_fallback,988,1,1.02,Low
com.facebook.lite,facebook,in South Africa isithura uyaschitha kazi ndathatha,5,0,2026-07-26 07:27:54,,,play_store,in south africa isithura uyaschitha kazi ndathatha,Complaint,0.45267758,True,0,Neutral,tfidf_fallback,989,1,3.52,Low
com.facebook.lite,facebook,খুব ভালো সাইড এটা 🥰🥰🥰,5,1,2026-07-26 07:20:04,,,play_store,খুব ভালো সাইড এটা 🥰🥰🥰,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,991,1,3.866,Low
com.facebook.lite,facebook,Great,5,0,2026-07-26 07:17:00,,,play_store,great,Praise,0.94572586,True,1,Positive,tfidf_fallback,90,68,3.676,Low
com.facebook.lite,facebook,awesome,4,0,2026-07-26 07:08:32,,,play_store,awesome,Praise,0.9367801,True,0,Neutral,tfidf_fallback,15,41,4.053,Medium
com.facebook.lite,facebook,awesome,5,0,2026-07-26 06:58:53,,,play_store,awesome,Praise,0.9367801,True,0,Neutral,tfidf_fallback,15,41,3.303,Low
com.facebook.lite,facebook,"My Facebook account was disabled without any valid reason, and I strongly believe this was a mistake. I have always tried my best to follow Facebook's Community Standards and Terms of Service. I do not post harmful, misleading, or inappropriate content, and I have never intentionally violated any of Facebook's rules.",1,0,2026-07-26 06:51:10,,,play_store,"my facebook account was disabled without any valid reason, and i strongly believe this was a mistake. i have always tried my best to follow facebook's community standards and terms of service. i do not post harmful, misleading, or inappropriate content, and i have never intentionally violated any of facebook's rules.",Complaint,0.9441218,True,1,Positive,tfidf_fallback,994,1,6.52,High
com.facebook.lite,facebook,"Very interesting for social media, it cońnect people all over the world. it also provides genuine and interesting information.",5,0,2026-07-26 06:31:06,,,play_store,"very interesting for social media, it cońnect people all over the world. it also provides genuine and interesting information.",Complaint,0.7425104,True,0,Neutral,tfidf_fallback,996,1,3.52,Low
com.facebook.lite,facebook,great 👍,4,0,2026-07-26 06:09:31,,,play_store,great 👍,Praise,0.94572586,True,1,Positive,tfidf_fallback,90,68,4.426,Medium
com.facebook.lite,facebook,I hope you don't log in again.,1,0,2026-07-26 06:08:15,,,play_store,i hope you don't log in again.,Complaint,0.5322564,True,0,Neutral,tfidf_fallback,997,1,6.52,High
com.facebook.lite,facebook,exceptional,5,0,2026-07-26 06:07:32,,,play_store,exceptional,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,998,3,4.04,Medium
com.facebook.lite,facebook,Most coolest app,5,0,2026-07-26 06:05:14,,,play_store,most coolest app,Praise,0.5310082,True,0,Neutral,tfidf_fallback,999,1,1.02,Low
com.facebook.lite,facebook,it's a very helpful app.,5,0,2026-07-26 06:03:34,,,play_store,it's a very helpful app.,Praise,0.822111,True,0,Neutral,tfidf_fallback,1000,1,1.02,Low
com.facebook.lite,facebook,👍👍👍👍,5,0,2026-07-26 05:17:23,,,play_store,👍👍👍👍,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1002,1,3.52,Low
com.facebook.lite,facebook,great,5,0,2026-07-26 04:46:59,,,play_store,great,Praise,0.94572586,True,1,Positive,tfidf_fallback,90,68,3.676,Low
com.facebook.lite,facebook,di gumagana shake shake method,1,0,2026-07-26 04:34:09,,,play_store,di gumagana shake shake method,Praise,0.54142153,True,0,Neutral,tfidf_fallback,1003,1,4.02,Medium
com.facebook.lite,facebook,very sweet,5,1,2026-07-26 04:30:22,,,play_store,very sweet,Praise,0.59286857,True,0,Neutral,tfidf_fallback,1004,1,1.366,Low
com.facebook.lite,facebook,🙏❤️❤️❤️❤️❤️❤️,5,0,2026-07-26 04:23:56,,,play_store,🙏❤️❤️❤️❤️❤️❤️,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1006,1,3.52,Low
com.facebook.lite,facebook,help my massages to sent on facebook,1,0,2026-07-26 04:19:49,,,play_store,help my massages to sent on facebook,Complaint,0.49459177,True,0,Neutral,tfidf_fallback,1007,1,6.52,High
com.facebook.lite,facebook,dan trust,5,0,2026-07-26 04:09:10,,,play_store,dan trust,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1008,1,3.52,Low
com.facebook.lite,facebook,Very good apps it what it says,5,0,2026-07-26 03:57:49,,,play_store,very good apps it what it says,Complaint,0.42278746,True,1,Positive,tfidf_fallback,1009,1,3.52,Low
com.facebook.lite,facebook,i like this app but hmmmm 🥺,5,0,2026-07-26 03:56:34,,,play_store,i like this app but hmmmm 🥺,Praise,0.7340323,True,0,Neutral,tfidf_fallback,1010,1,1.02,Low
com.facebook.lite,facebook,I can't call in messenger,2,0,2026-07-26 03:36:09,,,play_store,i can't call in messenger,Complaint,0.67552596,True,0,Neutral,tfidf_fallback,1013,1,5.77,Medium
com.facebook.lite,facebook,I truly appreciate this app and I am very proud of it,5,1,2026-07-26 03:26:57,,,play_store,i truly appreciate this app and i am very proud of it,Praise,0.57165396,True,0,Neutral,tfidf_fallback,1014,1,1.366,Low
com.facebook.lite,facebook,💕🌹,5,0,2026-07-26 03:24:43,,,play_store,💕🌹,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1015,1,3.52,Low
com.facebook.lite,facebook,I really enjoy this Web for my android platform and thank you very much Google group for making it easy to use. 😘😘😘,5,1,2026-07-26 03:14:45,,,play_store,i really enjoy this web for my android platform and thank you very much google group for making it easy to use. 😘😘😘,Praise,0.81073606,True,1,Positive,tfidf_fallback,1016,1,1.366,Low
com.facebook.lite,facebook,great,1,0,2026-07-26 03:10:17,,,play_store,great,Praise,0.94572586,True,1,Positive,tfidf_fallback,90,68,6.676,High
com.facebook.lite,facebook,this the number one app ever,5,0,2026-07-26 03:09:22,,,play_store,this the number one app ever,Complaint,0.6281393,True,0,Neutral,tfidf_fallback,1017,1,3.52,Low
com.facebook.lite,facebook,...😊,5,0,2026-07-26 03:07:13,,,play_store,...😊,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1018,1,3.52,Low
com.facebook.lite,facebook,Keep it up,5,0,2026-07-26 02:57:06,,,play_store,keep it up,Complaint,0.45980158,True,0,Neutral,tfidf_fallback,1020,1,3.52,Low
com.facebook.lite,facebook,this app is getting boring some other days it doesn't deliver messages,1,1,2026-07-26 02:23:56,,,play_store,this app is getting boring some other days it doesn't deliver messages,Complaint,0.5216925,True,0,Neutral,tfidf_fallback,1022,1,6.866,High
com.facebook.lite,facebook,wosome story,5,1,2026-07-26 02:20:02,,,play_store,wosome story,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1023,1,3.866,Low
com.facebook.lite,facebook,please allow me to create a page,5,0,2026-07-26 02:18:30,,,play_store,please allow me to create a page,Complaint,0.64372075,True,0,Neutral,tfidf_fallback,1024,1,3.52,Low
com.facebook.lite,facebook,Not working?,2,0,2026-07-26 02:15:50,,,play_store,not working?,Praise,0.47329202,True,0,Neutral,tfidf_fallback,1025,2,3.574,Low
com.facebook.lite,facebook,its gud,5,0,2026-07-26 02:10:50,,,play_store,its gud,Bug,0.8670991,True,0,Neutral,tfidf_fallback,1026,1,4.52,Medium
com.facebook.lite,facebook,you are welcome,5,0,2026-07-26 02:03:14,,,play_store,you are welcome,Praise,0.48539287,True,0,Neutral,tfidf_fallback,1027,1,1.02,Low
com.facebook.lite,facebook,no issues with anything ive downloaded,4,0,2026-07-26 02:00:42,,,play_store,no issues with anything ive downloaded,Complaint,0.8525801,True,0,Neutral,tfidf_fallback,1029,1,4.27,Medium
com.facebook.lite,facebook,any ads,5,0,2026-07-26 01:53:47,,,play_store,any ads,Complaint,0.6374233,True,0,Neutral,tfidf_fallback,1030,1,3.52,Low
com.facebook.lite,facebook,con😎,5,0,2026-07-26 01:53:27,,,play_store,con😎,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1031,1,3.52,Low
com.facebook.lite,facebook,it amazing 👏,5,0,2026-07-26 01:49:13,,,play_store,it amazing 👏,Praise,0.884887,True,1,Positive,tfidf_fallback,1032,1,1.02,Low
com.facebook.lite,facebook,Facebook is a great fun,5,1,2026-07-26 01:38:48,,,play_store,facebook is a great fun,Praise,0.94394577,True,1,Positive,tfidf_fallback,1034,1,1.366,Low
com.facebook.lite,facebook,"after updating, 10 sec fast forwarding is not working. i use fb lite for this facility. but now it feels so bad for me...",1,1,2026-07-26 01:36:27,,,play_store,"after updating, 10 sec fast forwarding is not working. i use fb lite for this facility. but now it feels so bad for me...",Complaint,0.9405076,True,-1,Negative,tfidf_fallback,1035,1,6.866,High
com.facebook.lite,facebook,napakadaling gamitin at lahat ng bagay andito na,5,0,2026-07-26 01:32:47,,,play_store,napakadaling gamitin at lahat ng bagay andito na,Complaint,0.8203508,True,0,Neutral,tfidf_fallback,1036,1,3.52,Low
com.facebook.lite,facebook,𝒗𝒆𝒓𝒓𝒚 𝒈𝒐𝒐𝒅,5,0,2026-07-26 01:14:41,,,play_store,𝒗𝒆𝒓𝒓𝒚 𝒈𝒐𝒐𝒅,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1037,1,3.52,Low
com.facebook.lite,facebook,love 💕💕😘😘💕💕,5,0,2026-07-26 01:08:19,,,play_store,love 💕💕😘😘💕💕,Praise,0.9383652,True,1,Positive,tfidf_fallback,712,14,2.531,Low
com.facebook.lite,facebook,I enjoy this Facebook lite much.....,5,0,2026-07-26 01:02:48,,,play_store,i enjoy this facebook lite much.....,Praise,0.5096978,True,0,Neutral,tfidf_fallback,1038,1,1.02,Low
com.facebook.lite,facebook,this is for me,5,0,2026-07-26 01:01:08,,,play_store,this is for me,Complaint,0.6486276,True,0,Neutral,tfidf_fallback,1040,1,3.52,Low
com.facebook.lite,facebook,Great,5,0,2026-07-26 00:53:31,,,play_store,great,Praise,0.94572586,True,1,Positive,tfidf_fallback,90,68,3.676,Low
com.facebook.lite,facebook,wonderful,5,0,2026-07-26 00:38:12,,,play_store,wonderful,Praise,0.58266306,True,0,Neutral,tfidf_fallback,429,12,2.424,Low
com.facebook.lite,facebook,amazing,5,0,2026-07-26 00:10:14,,,play_store,amazing,Praise,0.8699503,True,1,Positive,tfidf_fallback,174,28,3.025,Low
com.facebook.lite,facebook,💯,5,0,2026-07-26 00:00:14,,,play_store,💯,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1047,1,3.52,Low
com.facebook.lite,facebook,"great app, I really enjoyed using it. but they keep banning my account without any tangible reason. and now I can't create an account, without being banned. please I will love to be back on the app. thank you",4,1,2026-07-25 23:59:49,,,play_store,"great app, i really enjoyed using it. but they keep banning my account without any tangible reason. and now i can't create an account, without being banned. please i will love to be back on the app. thank you",Complaint,0.87791896,True,2,Positive,tfidf_fallback,1048,1,4.616,Medium
com.facebook.lite,facebook,🥰,5,0,2026-07-25 23:52:37,,,play_store,🥰,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1050,1,3.52,Low
com.facebook.lite,facebook,so cute,5,0,2026-07-25 23:47:54,,,play_store,so cute,Praise,0.88603836,True,0,Neutral,tfidf_fallback,1051,2,1.324,Low
com.facebook.lite,facebook,the ui is best its best fun and dating app i ever used,5,0,2026-07-25 23:42:50,,,play_store,the ui is best its best fun and dating app i ever used,Praise,0.8072165,True,1,Positive,tfidf_fallback,1053,1,1.02,Low
com.facebook.lite,facebook,I can't enter through my messages,5,1,2026-07-25 23:35:17,,,play_store,i can't enter through my messages,Complaint,0.67028224,True,0,Neutral,tfidf_fallback,1055,1,3.866,Low
com.facebook.lite,facebook,👍,5,0,2026-07-25 23:32:27,,,play_store,👍,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1056,1,3.52,Low
com.facebook.lite,facebook,wow,3,0,2026-07-25 23:27:28,,,play_store,wow,Praise,0.6070884,True,0,Neutral,tfidf_fallback,269,35,4.688,Medium
com.facebook.lite,facebook,Suffocating,5,0,2026-07-25 23:17:55,,,play_store,suffocating,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1060,1,3.52,Low
com.facebook.lite,facebook,Perfect,5,0,2026-07-25 23:14:28,,,play_store,perfect,Praise,0.86609215,True,0,Neutral,tfidf_fallback,4,24,2.914,Low
com.facebook.lite,facebook,Always great.,5,1,2026-07-25 23:13:31,,,play_store,always great.,Praise,0.9297472,True,1,Positive,tfidf_fallback,1061,1,1.366,Low
com.facebook.lite,facebook,nice but consumes more data,5,0,2026-07-25 23:01:40,,,play_store,nice but consumes more data,Complaint,0.911525,True,0,Neutral,tfidf_fallback,1062,1,3.52,Low
com.facebook.lite,facebook,facebook for life,5,0,2026-07-25 23:00:54,,,play_store,facebook for life,Complaint,0.4299501,True,0,Neutral,tfidf_fallback,1063,1,3.52,Low
com.facebook.lite,facebook,Itsan amazing app,5,0,2026-07-25 22:59:19,,,play_store,itsan amazing app,Praise,0.92469525,True,1,Positive,tfidf_fallback,1064,1,1.02,Low
com.facebook.lite,facebook,"I've experienced a lot of emotions on this app, and I am having fun together with my friends, family and other people who's really close to me🥹",5,1,2026-07-25 22:53:10,,,play_store,"i've experienced a lot of emotions on this app, and i am having fun together with my friends, family and other people who's really close to me🥹",Complaint,0.9173225,True,0,Neutral,tfidf_fallback,1066,1,3.866,Low
com.facebook.lite,facebook,I can't ecess my massages because it has been preparing them for hours,2,1,2026-07-25 22:41:26,,,play_store,i can't ecess my massages because it has been preparing them for hours,Feature Request,0.7141159,True,0,Neutral,tfidf_fallback,1068,1,5.116,Medium
com.facebook.lite,facebook,nine for apps,2,1,2026-07-25 22:38:06,,,play_store,nine for apps,Praise,0.41696805,True,0,Neutral,tfidf_fallback,1070,1,3.616,Low
com.facebook.lite,facebook,Tong mamoonde,5,0,2026-07-25 22:37:22,,,play_store,tong mamoonde,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1071,1,3.52,Low
com.facebook.lite,facebook,Why saying unfortunately Facebook app has stop,1,1,2026-07-25 22:30:10,,,play_store,why saying unfortunately facebook app has stop,Complaint,0.79045135,True,0,Neutral,tfidf_fallback,1074,1,6.866,High
com.facebook.lite,facebook,Stop messing with the sign in with Google options... Very in consistent.,1,0,2026-07-25 22:21:14,,,play_store,stop messing with the sign in with google options... very in consistent.,Complaint,0.7355199,True,0,Neutral,tfidf_fallback,1076,1,6.52,High
com.facebook.lite,facebook,❤️,5,0,2026-07-25 22:19:10,,,play_store,❤️,Complaint,0.46711525,True,0,Neutral,tfidf_fallback,1077,1,3.52,Low
com.facebook.lite,facebook,This app is slow,1,0,2026-07-25 22:07:43,,,play_store,this app is slow,Complaint,0.48826736,True,-1,Negative,tfidf_fallback,1078,1,6.52,High
com.facebook.lite,facebook,when I press the return or back button it is closing the entire Facebook example when I open a page am following when I try to return back it closes the entire app,1,1,2026-07-25 21:59:03,,,play_store,when i press the return or back button it is closing the entire facebook example when i open a page am following when i try to return back it closes the entire app,Complaint,0.70759547,True,0,Neutral,tfidf_fallback,1079,1,6.866,High
com.facebook.lite,facebook,great,4,1,2026-07-25 21:55:59,,,play_store,great,Praise,0.94572586,True,1,Positive,tfidf_fallback,90,68,4.772,Medium
com.facebook.lite,facebook,Not working,1,1,2026-07-25 21:52:19,,,play_store,not working,Praise,0.47329202,True,0,Neutral,tfidf_fallback,1025,2,4.671,Medium
com.facebook.lite,facebook,You are doing great job,5,1,2026-07-25 21:44:56,,,play_store,you are doing great job,Praise,0.8887736,True,1,Positive,tfidf_fallback,1080,1,1.366,Low
com.facebook.lite,facebook,seems like it has a resource problem like memory leak,2,0,2026-07-25 21:40:49,,,play_store,seems like it has a resource problem like memory leak,Complaint,0.88576376,True,-1,Negative,tfidf_fallback,1081,1,5.77,Medium
com.facebook.lite,facebook,awesome,5,1,2026-07-25 21:36:36,,,play_store,awesome,Praise,0.9367801,True,0,Neutral,tfidf_fallback,15,41,3.65,Low
com.facebook.lite,facebook,I thinks I can reach 100k followers with your kindness,5,1,2026-07-25 21:34:02,,,play_store,i thinks i can reach 100k followers with your kindness,Complaint,0.71225834,True,0,Neutral,tfidf_fallback,1082,1,3.866,Low
com.facebook.lite,facebook,Me like to get back on Facebook,5,1,2026-07-25 21:32:42,,,play_store,me like to get back on facebook,Complaint,0.7599275,True,0,Neutral,tfidf_fallback,1083,1,3.866,Low
